id,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
4359,Tamil Nadu,2019,1,Others,377347,256742393.28426796
4360,Tamil Nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981
4361,Tamil Nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404
4362,Tamil Nadu,2019,2,Merchant payments,6296995,2690331792.5060787
4363,Tamil Nadu,2019,2,Financial Services,70142,18334602.389631532
4364,Tamil Nadu,2019,2,Others,437125,294847441.9421142
4365,Tamil Nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966
4366,Tamil Nadu,2019,3,Merchant payments,10344027,4079315732.661683
4367,Tamil Nadu,2019,3,Recharge & bill payments,9246678,3964144354.4161515
4368,Tamil Nadu,2019,3,Financial Services,88261,27213741.831077334
4369,Tamil Nadu,2019,3,Others,453581,273599406.1898495
4370,Tamil Nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563
4371,Tamil Nadu,2019,4,Merchant payments,16153034,6420193204.780616
4372,Tamil Nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926
4373,Tamil Nadu,2019,4,Financial Services,60624,24332240.65556671
4374,Tamil Nadu,2019,4,Others,410980,206859328.2685905
4375,Tamil Nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436
4376,Tamil Nadu,2020,1,Merchant payments,21541556,8950736938.223478
4377,Tamil Nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235
4378,Tamil Nadu,2020,1,Financial Services,61427,41422107.813630365
4379,Tamil Nadu,2020,1,Others,335871,176604658.386683
4380,Tamil Nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332
4381,Tamil Nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189
4382,Tamil Nadu,2020,2,Merchant payments,11477546,6909361871.628206
4383,Tamil Nadu,2020,2,Financial Services,78584,89189349.84916353
4384,Tamil Nadu,2020,2,Others,138405,65529451.74366937
4385,Tamil Nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672
4386,Tamil Nadu,2020,3,Merchant payments,20664887,12554589575.504852
4387,Tamil Nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668
4388,Tamil Nadu,2020,3,Financial Services,129671,158512062.54590106
4389,Tamil Nadu,2020,3,Others,207434,90281020.15995154
4390,Tamil Nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491
4391,Tamil Nadu,2020,4,Merchant payments,41297305,24417758781.65223
4392,Tamil Nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391
4393,Tamil Nadu,2020,4,Financial Services,153044,186775413.14290395
4394,Tamil Nadu,2020,4,Others,364665,209735503.54521424
4395,Tamil Nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
4396,Tamil Nadu,2021,1,Merchant payments,53811885,30722779534.582508
4397,Tamil Nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
4398,Tamil Nadu,2021,1,Financial Services,170620,215319360.4840321
4399,Tamil Nadu,2021,1,Others,301617,208899281.88347316
4400,Tamil Nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
4401,Tamil Nadu,2021,2,Merchant payments,52048347,33504798112.88382
4402,Tamil Nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
4403,Tamil Nadu,2021,2,Financial Services,192614,225113402.6634022
4404,Tamil Nadu,2021,2,Others,351547,223054882.44675264
4405,Tamil Nadu,2021,3,Merchant payments,85074941,52932187058.575195
4406,Tamil Nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
4407,Tamil Nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
4408,Tamil Nadu,2021,3,Financial Services,182097,246146707.2790811
4409,Tamil Nadu,2021,3,Others,515319,294622911.6328684
4410,Tamil Nadu,2021,4,Merchant payments,117578360,70539086832.13815
4411,Tamil Nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047
4412,Tamil Nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405
4413,Tamil Nadu,2021,4,Financial Services,228761,275850497.094934
4414,Tamil Nadu,2021,4,Others,691914,400412189.80491126
4415,Tamil Nadu,2022,1,Merchant payments,139788772,81798208975.87326
4416,Tamil Nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
4417,Tamil Nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
4418,Tamil Nadu,2022,1,Financial Services,241201,298216135.377552
4419,Tamil Nadu,2022,1,Others,579955,355987089.8306444
4420,Tamil Nadu,2022,2,Merchant payments,179245529,100813133534.0309
4421,Tamil Nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
4422,Tamil Nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
4423,Tamil Nadu,2022,2,Financial Services,202498,233054908.96978933
4424,Tamil Nadu,2022,2,Others,459948,277767177.03123105
4425,Tamil Nadu,2022,3,Merchant payments,202149276,109801011246.16069
4426,Tamil Nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
4427,Tamil Nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
4428,Tamil Nadu,2022,3,Financial Services,217741,238069828.1652185
4429,Tamil Nadu,2022,3,Others,404438,265434770.79138052
4430,Tamil Nadu,2022,4,Merchant payments,229308285,118847998736.56468
4431,Tamil Nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
4432,Tamil Nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
4433,Tamil Nadu,2022,4,Financial Services,295740,334812023.56560165
4434,Tamil Nadu,2022,4,Others,400402,275988847.1474179
4435,Tamil Nadu,2023,1,Merchant payments,248540772,124250251559.0
4436,Tamil Nadu,2023,1,Peer-to-peer payments,169269032,554678365256.0
4437,Tamil Nadu,2023,1,Recharge & bill payments,42745926,36069237413.0
4438,Tamil Nadu,2023,1,Financial Services,281287,303893116.0
4439,Tamil Nadu,2023,1,Others,375370,281926174.0
4440,Tamil Nadu,2023,2,Merchant payments,270279446,132952561597.0
4441,Tamil Nadu,2023,2,Peer-to-peer payments,181169979,603065358975.0
4442,Tamil Nadu,2023,2,Recharge & bill payments,46387359,39784453434.0
4443,Tamil Nadu,2023,2,Financial Services,273888,317118374.0
4444,Tamil Nadu,2023,2,Others,318966,243058635.0
4445,Tamil Nadu,2023,3,Merchant payments,309648502,147481033140.0
4446,Tamil Nadu,2023,3,Peer-to-peer payments,198678217,641624213537.0
4447,Tamil Nadu,2023,3,Recharge & bill payments,47138716,43398412878.0
4448,Tamil Nadu,2023,3,Financial Services,320645,373041817.0
4449,Tamil Nadu,2023,3,Others,298928,228563326.0
4450,Tamil Nadu,2023,4,Merchant payments,336838248,162776066943.0
4451,Tamil Nadu,2023,4,Peer-to-peer payments,208592985,662522423764.0
4452,Tamil Nadu,2023,4,Recharge & bill payments,47390155,46923336165.0
4453,Tamil Nadu,2023,4,Financial Services,381269,421861473.0
4454,Tamil Nadu,2023,4,Others,278724,226976660.0
4455,Tamil Nadu,2024,1,Merchant payments,372666269,174040000374.0
4456,Tamil Nadu,2024,1,Peer-to-peer payments,219277542,689079882786.0
4457,Tamil Nadu,2024,1,Recharge & bill payments,47746915,50024181672.0
4458,Tamil Nadu,2024,1,Financial Services,374620,495981410.0
4459,Tamil Nadu,2024,1,Others,261851,221064820.0
4460,Tamil Nadu,2024,2,Merchant payments,421976763,197165267684.0
4461,Tamil Nadu,2024,2,Peer-to-peer payments,232946490,735720936629.0
4462,Tamil Nadu,2024,2,Recharge & bill payments,49473659,51378465692.0
4463,Tamil Nadu,2024,2,Financial Services,423814,610399506.0
4464,Tamil Nadu,2024,2,Others,262960,276080355.0
4465,Tamil Nadu,2024,3,Merchant payments,465377405,211903749095.0
4466,Tamil Nadu,2024,3,Peer-to-peer payments,261706244,784327647260.0
4467,Tamil Nadu,2024,3,Recharge & bill payments,50701926,53589777402.0
4468,Tamil Nadu,2024,3,Financial Services,499913,641815710.0
4469,Tamil Nadu,2024,3,Others,251213,316605354.0
4470,Tamil Nadu,2024,4,Merchant payments,495976852,225671459942.0
4471,Tamil Nadu,2024,4,Peer-to-peer payments,272513152,807642909750.0
4472,Tamil Nadu,2024,4,Recharge & bill payments,50037730,53242042381.0
4473,Tamil Nadu,2024,4,Financial Services,1645600,715680931.0
4474,Tamil Nadu,2024,4,Others,250554,360782602.0
4475,Telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189
4476,Telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422
4477,Telangana,2018,1,Merchant payments,351474,282899066.6137372
4478,Telangana,2018,1,Financial Services,262876,57011875.36233704
4479,Telangana,2018,1,Others,391852,388111458.2121352
4480,Telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553
4481,Telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579
4482,Telangana,2018,2,Merchant payments,701082,551696487.3185428
4483,Telangana,2018,2,Financial Services,277805,85498213.25384143
4484,Telangana,2018,2,Others,315162,357356020.669816
4485,Telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743
4486,Telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837
4487,Telangana,2018,3,Merchant payments,1770075,855534175.4794186
4488,Telangana,2018,3,Financial Services,307312,52554123.97376218
4489,Telangana,2018,3,Others,365483,300363110.81379545
4490,Telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112
4491,Telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865
4492,Telangana,2018,4,Merchant payments,5315161,2356841304.9649296
4493,Telangana,2018,4,Financial Services,392423,64569231.23559249
4494,Telangana,2018,4,Others,521147,380139546.93821603
4495,Telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301
4496,Telangana,2019,1,Merchant payments,12341901,4144368545.535969
4497,Telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172
4498,Telangana,2019,1,Financial Services,463688,54547989.275453925
4499,Telangana,2019,1,Others,470752,343989909.8750894
4500,Telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
4501,Telangana,2019,2,Merchant payments,25682382,8442740781.469844
4502,Telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
4503,Telangana,2019,2,Financial Services,252173,43627344.86329399
4504,Telangana,2019,2,Others,709213,490894328.3915366
4505,Telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
4506,Telangana,2019,3,Merchant payments,44035953,14308557740.55424
4507,Telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
4508,Telangana,2019,3,Financial Services,183163,39617186.74048498
4509,Telangana,2019,3,Others,857925,445278745.3818412
4510,Telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
4511,Telangana,2019,4,Merchant payments,59347809,21510626607.08445
4512,Telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
4513,Telangana,2019,4,Financial Services,137291,33453857.404595934
4514,Telangana,2019,4,Others,703042,294688962.659046
4515,Telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
4516,Telangana,2020,1,Merchant payments,76818285,31076431477.91269
4517,Telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
4518,Telangana,2020,1,Financial Services,88184,59500639.38684589
4519,Telangana,2020,1,Others,509877,241784101.54604858
4520,Telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
4521,Telangana,2020,2,Merchant payments,44181999,26712043204.891262
4522,Telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
4523,Telangana,2020,2,Financial Services,116776,134169906.74750492
4524,Telangana,2020,2,Others,187200,100126467.191328
4525,Telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
4526,Telangana,2020,3,Merchant payments,86836471,49743225885.179474
4527,Telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
4528,Telangana,2020,3,Financial Services,195857,223377023.50525153
4529,Telangana,2020,3,Others,318539,156875854.55487928
4530,Telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
4531,Telangana,2020,4,Merchant payments,143897953,81725950703.21272
4532,Telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
4533,Telangana,2020,4,Financial Services,230134,275357720.01805824
4534,Telangana,2020,4,Others,733503,366346176.40682477
4535,Telangana,2021,1,Merchant payments,185230619,95927278280.53006
4536,Telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
4537,Telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
4538,Telangana,2021,1,Financial Services,262473,320153410.17969453
4539,Telangana,2021,1,Others,969268,387877900.5044867
4540,Telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
4541,Telangana,2021,2,Merchant payments,205232899,123207789311.2962
4542,Telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227
4543,Telangana,2021,2,Financial Services,278546,300569264.1443888
4544,Telangana,2021,2,Others,856400,420723415.91505665
4545,Telangana,2021,3,Merchant payments,286735350,159227310549.39368
4546,Telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405
4547,Telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624
4548,Telangana,2021,3,Financial Services,235519,329138539.4612142
4549,Telangana,2021,3,Others,1734852,543116826.3422191
4550,Telangana,2021,4,Merchant payments,376584215,212974766412.01556
4551,Telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016
4552,Telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789
4553,Telangana,2021,4,Financial Services,298871,392141743.6705663
4554,Telangana,2021,4,Others,855060,639658842.8998816
4555,Telangana,2022,1,Merchant payments,449186799,243841863780.6793
4556,Telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056
4557,Telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254
4558,Telangana,2022,1,Financial Services,284035,394283511.9410973
4559,Telangana,2022,1,Others,2582005,642005688.7661512
4560,Telangana,2022,2,Merchant payments,565370506,307468406704.909
4561,Telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835
4562,Telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931
4563,Telangana,2022,2,Financial Services,245023,324857780.5553103
4564,Telangana,2022,2,Others,611316,470432687.3850265
4565,Telangana,2022,3,Merchant payments,880414292,447150646953.73706
4566,Telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53
4567,Telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194
4568,Telangana,2022,3,Financial Services,340458,442783619.09123904
4569,Telangana,2022,3,Others,800064,621900924.4423015
4570,Telangana,2022,4,Merchant payments,1002521735,491556008133.53546
4571,Telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516
4572,Telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021
4573,Telangana,2022,4,Financial Services,401838,498719426.0054372
4574,Telangana,2022,4,Others,782297,680680558.3343163
4575,Telangana,2023,1,Merchant payments,830385203,369961744486.0
4576,Telangana,2023,1,Peer-to-peer payments,522865792,1898813645344.0
4577,Telangana,2023,1,Recharge & bill payments,86187673,102787343319.0
4578,Telangana,2023,1,Financial Services,326874,458821191.0
4579,Telangana,2023,1,Others,565916,560179944.0
4580,Telangana,2023,2,Merchant payments,977182965,429169888297.0
4581,Telangana,2023,2,Peer-to-peer payments,593322476,2155918289810.0
4582,Telangana,2023,2,Recharge & bill payments,94107914,112036624317.0
4583,Telangana,2023,2,Financial Services,354045,517795343.0
4584,Telangana,2023,2,Others,463571,507337241.0
4585,Telangana,2023,3,Merchant payments,1128208049,480552979790.0
4586,Telangana,2023,3,Peer-to-peer payments,647331506,2272184853961.0
4587,Telangana,2023,3,Recharge & bill payments,98661838,116319676778.0
4588,Telangana,2023,3,Financial Services,420147,666845736.0
4589,Telangana,2023,3,Others,424384,478544808.0
4590,Telangana,2023,4,Merchant payments,1225132365,532737433404.0
4591,Telangana,2023,4,Peer-to-peer payments,695789540,2453419152855.0
4592,Telangana,2023,4,Recharge & bill payments,99012602,129036561862.0
4593,Telangana,2023,4,Financial Services,483067,734596496.0
4594,Telangana,2023,4,Others,404604,489730148.0
4595,Telangana,2024,1,Merchant payments,1341371332,554207756092.0
4596,Telangana,2024,1,Peer-to-peer payments,735409951,2516930587879.0
4597,Telangana,2024,1,Recharge & bill payments,101670893,131284438344.0
4598,Telangana,2024,1,Financial Services,494360,861174964.0
4599,Telangana,2024,1,Others,438771,485343794.0
4600,Telangana,2024,2,Merchant payments,1526789940,632844110484.0
4601,Telangana,2024,2,Peer-to-peer payments,782892642,2696304021334.0
4602,Telangana,2024,2,Recharge & bill payments,106504222,130765020697.0
4603,Telangana,2024,2,Financial Services,612770,1074628255.0
4604,Telangana,2024,2,Others,464783,554652542.0
4605,Telangana,2024,3,Merchant payments,1664638136,684200679447.0
4606,Telangana,2024,3,Peer-to-peer payments,841546198,2740602255389.0
4607,Telangana,2024,3,Recharge & bill payments,102792228,124734574180.0
4608,Telangana,2024,3,Financial Services,714030,1263598650.0
4609,Telangana,2024,3,Others,447243,515868932.0
4610,Telangana,2024,4,Merchant payments,1807552234,746607282900.0
4611,Telangana,2024,4,Peer-to-peer payments,905771898,2978379284690.0
4612,Telangana,2024,4,Recharge & bill payments,106373063,132027650387.0
4613,Telangana,2024,4,Financial Services,2272332,1391283281.0
4614,Telangana,2024,4,Others,482076,645034160.0
4615,Tripura,2018,1,Recharge & bill payments,86819,14079439.569905948
4616,Tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678
4617,Tripura,2018,1,Financial Services,4842,672247.5881710155
4618,Tripura,2018,1,Merchant payments,4833,6080959.882836086
4619,Tripura,2018,1,Others,6819,4916272.512952799
4620,Tripura,2018,2,Recharge & bill payments,118171,22554398.15273035
4621,Tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688
4622,Tripura,2018,2,Merchant payments,9621,10570951.151568789
4623,Tripura,2018,2,Financial Services,6925,1264101.904810368
4624,Tripura,2018,2,Others,6021,4835385.634057636
4625,Tripura,2018,3,Peer-to-peer payments,186065,398867427.32463384
4626,Tripura,2018,3,Recharge & bill payments,156308,33484811.21282282
4627,Tripura,2018,3,Merchant payments,21476,16092396.41113394
4628,Tripura,2018,3,Financial Services,8106,1080000.0112896338
4629,Tripura,2018,3,Others,5748,4338753.080712541
4630,Tripura,2018,4,Recharge & bill payments,204720,38334816.66379926
4631,Tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683
4632,Tripura,2018,4,Merchant payments,50888,31066467.633390322
4633,Tripura,2018,4,Financial Services,6441,1023126.8205747404
4634,Tripura,2018,4,Others,6271,5392365.973713988
4635,Tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899
4636,Tripura,2019,1,Recharge & bill payments,227997,44429378.42277926
4637,Tripura,2019,1,Merchant payments,46642,28109966.31994779
